molecule_id,canonical_smiles,source_group,source_dataset,absorption_max_nm,log_extinction,photochem_efficiency,log_kp,skin_sensitization,skin_irritation
MOL_A_010777,COC(=O)c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,group_A,M13_uvvisml_chemfluor,374.5,,,,,
MOL_A_010778,COC(=O)c1ccc(-c2cn3ccc[n+]3[n-]2)c(C#N)c1,group_A,M13_uvvisml_chemfluor,420.0,,,,,
MOL_A_010779,COC(=O)c1ccc(-c2cn3ccc[n+]3[n-]2)cc1,group_A,M13_uvvisml_chemfluor,376.0,,,,,
MOL_A_010780,COC(=O)c1ccc(-c2nc3ccc(N(C)C)cc3s2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,395.1538461538461,4.3495268338571424,0.8371428571428572,,,
MOL_A_010781,COC(=O)c1ccc(/C=C/C(F)(F)F)c(N)c1,group_A,M13_uvvisml_deep4chem,372.0,,,,,
MOL_A_010782,COC(=O)c1ccc(/C=C/N(c2ccccc2)c2ccccc2)cc1,group_A,M13_uvvisml_chemfluor,370.0,,,,,
MOL_A_010783,COC(=O)c1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,group_A,M13_uvvisml_chemfluor,558.0,,,,,
MOL_A_010784,COC(=O)c1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3)cc1,group_A,M13_uvvisml_chemfluor,562.0,,,,,
MOL_A_010785,COC(=O)c1ccc(/C=C2\C=C(c3ccc(C#N)cc3)N(CC(C)C)C2=O)cc1,group_A,M13_uvvisml_deep4chem,438.0,,,,,
MOL_A_010786,COC(=O)c1ccc(/C=C2\C=C(c3ccc(C#N)cc3)OC2=O)cc1,group_A,M13_uvvisml_deep4chem,404.0,,,,,
MOL_A_010787,COC(=O)c1ccc(/C=C2\C=C(c3ccc(OC)c(OC)c3)NC2=O)cc1,group_A,M13_uvvisml_deep4chem,454.0,,,,,
MOL_A_010788,COC(=O)c1ccc(/C=C2\C=C(c3ccc(OC)c(OC)c3)OC2=O)cc1,group_A,M13_uvvisml_deep4chem,423.0,,,,,
MOL_A_010789,COC(=O)c1ccc(/C=C2\C=C(c3ccc([N+](=O)[O-])cc3)N(CC(C)C)C2=O)cc1,group_A,M13_uvvisml_deep4chem,442.0,,,,,
MOL_A_010790,COC(=O)c1ccc(/C=C2\C=C(c3ccc([N+](=O)[O-])cc3)OC2=O)cc1,group_A,M13_uvvisml_deep4chem,411.0,,,,,
MOL_A_010791,COC(=O)c1ccc(/C=C2\C=C(c3ccccc3)NC2=O)cc1,group_A,M13_uvvisml_deep4chem,437.0,,,,,
MOL_A_010792,COC(=O)c1ccc(/C=C2\C=C(c3ccccc3)OC2=O)cc1,group_A,M13_uvvisml_deep4chem,401.0,,,,,
MOL_A_010793,COC(=O)c1ccc(/C=C2\N=C(c3ccc(OC)c(OC)c3)NC2=O)cc1,group_A,M13_uvvisml_deep4chem,403.0,,,,,
MOL_A_010794,COC(=O)c1ccc(/C=C2\N=C(c3ccc(OC)c(OC)c3)OC2=O)cc1,group_A,M13_uvvisml_deep4chem,391.0,,,,,
MOL_A_010795,COC(=O)c1ccc(/C=C2\N=C(c3ccc([N+](=O)[O-])cc3)NC2=O)cc1,group_A,M13_uvvisml_deep4chem,405.0,,,,,
MOL_A_010796,COC(=O)c1ccc(/C=C2\N=C(c3ccccc3)NC2=O)cc1,group_A,M13_uvvisml_deep4chem,394.0,,,,,
MOL_A_010797,COC(=O)c1ccc(/C=C2\N=C(c3ccccc3)OC2=O)cc1,group_A,M13_uvvisml_deep4chem,370.0,,,,,
MOL_A_010798,COC(=O)c1ccc(/N=N/c2cc3c4c(c2)CCCN4CCC3)cc1,group_A,M13_uvvisml_deep4chem,474.0,,,,,
MOL_A_010799,COC(=O)c1ccc(/N=N/c2ccc(N(C)C)cc2)cc1,group_A,M01_Photoswitches_Curated,442.0,,,,,
MOL_A_010800,COC(=O)c1ccc(/N=N/c2ccccc2)cc1,group_A,M01_Photoswitches_Curated,328.0,,,,,
MOL_A_010801,COC(=O)c1ccc(C#Cc2c3c(c4c(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c4c2-c2ccc(C(=O)OC)cc2)CC(C(=O)OC)(C(=O)OC)C3)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,347.38951615,,,,,
MOL_A_010802,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,362.3366568058824,,0.2118125,,,
MOL_A_010803,COC(=O)c1ccc(C#Cc2ccccc2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,314.7288767535714,,0.3844285714285714,,,
MOL_A_010804,COC(=O)c1ccc(C(=O)NC(C)(C)C)c2c1ccc1c3ccccc3c3ccccc3c12,group_A,M11_Deep4Chem;M13_uvvisml_chemfluor;M13_uvvisml_deep4chem,336.0,,0.08,,,
MOL_A_010805,COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,281.75,,,,,
MOL_A_010806,COC(=O)c1ccc(C(=O)OC)cc1,group_A,M01_Photoswitches_Paper,253.0,,,,,
MOL_A_010807,COC(=O)c1ccc(C(=O)OC)nc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,400.35,,,,,
MOL_A_010808,COC(=O)c1ccc(C(O)C(Cl)C(C)=O)cc1,group_A,M01_Photoswitches_Paper,276.6,,,,,
MOL_A_010809,COC(=O)c1ccc(C(O)CC(=O)CSC)cc1,group_A,M01_Photoswitches_Paper,273.4,,,,,
MOL_A_010810,COC(=O)c1ccc(C2=C(/C=C/c3ccc(OC)cc3)O[B-](F)(F)[O+]=C2/C=C/c2ccc(OC)cc2)cc1,group_A,M13_uvvisml_deep4chem,507.0,,,,,
MOL_A_010811,COC(=O)c1ccc(C2=C(C=Cc3ccc(OC)cc3)O[B-](F)(F)[O+]=C2C=Cc2ccc(OC)cc2)cc1,group_A,M11_Deep4Chem,507.0,4.873727,0.43,,,
MOL_A_010812,COC(=O)c1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(/C=C/c4c[nH]cn4)cc(C)c32)cc1,group_A,M13_uvvisml_deep4chem,572.0,,,,,
MOL_A_010813,COC(=O)c1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C=Cc4c[nH]cn4)cc(C)c32)cc1,group_A,M11_Deep4Chem,572.0,4.579784,0.93,,,
MOL_A_010814,COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,513.8571428571429,,0.0668571428571428,,,
MOL_A_010815,COC(=O)c1ccc(C2=C3C=c4sc(-c5cccs5)cc4=[N+]3[B-](F)(F)n3c2cc2sc(-c4cccs4)cc23)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,684.0,5.307496,0.31,,,
MOL_A_010816,COC(=O)c1ccc(C2=C3C=c4sccc4=[N+]3[B-](F)(F)n3c2cc2sccc23)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,576.0,5.08636,0.06,,,
MOL_A_010817,COC(=O)c1ccc(C=C2C=C(c3ccc(C#N)cc3)N(CC(C)C)C2=O)cc1,group_A,M11_Deep4Chem,438.0,4.113943,0.192,,,
MOL_A_010818,COC(=O)c1ccc(C=C2C=C(c3ccc(C#N)cc3)OC2=O)cc1,group_A,M11_Deep4Chem,404.0,4.540329,0.002,,,
MOL_A_010819,COC(=O)c1ccc(C=C2C=C(c3ccc(OC)c(OC)c3)NC2=O)cc1,group_A,M11_Deep4Chem,454.0,4.278754,0.363,,,
MOL_A_010820,COC(=O)c1ccc(C=C2C=C(c3ccc(OC)c(OC)c3)OC2=O)cc1,group_A,M11_Deep4Chem,423.0,4.49276,0.355,,,
MOL_A_010821,COC(=O)c1ccc(C=C2C=C(c3ccc([N+](=O)[O-])cc3)N(CC(C)C)C2=O)cc1,group_A,M11_Deep4Chem,442.0,4.158362,0.245,,,
MOL_A_010822,COC(=O)c1ccc(C=C2C=C(c3ccc([N+](=O)[O-])cc3)OC2=O)cc1,group_A,M11_Deep4Chem,411.0,4.583199,0.002,,,
MOL_A_010823,COC(=O)c1ccc(C=C2C=C(c3ccccc3)NC2=O)cc1,group_A,M11_Deep4Chem,437.0,4.181844,0.1,,,
MOL_A_010824,COC(=O)c1ccc(C=C2C=C(c3ccccc3)OC2=O)cc1,group_A,M11_Deep4Chem,401.0,4.394452,0.007,,,
MOL_A_010825,COC(=O)c1ccc(C=C2N=C(c3ccc(OC)c(OC)c3)NC2=O)cc1,group_A,M11_Deep4Chem,403.0,4.507856,0.295,,,
MOL_A_010826,COC(=O)c1ccc(C=C2N=C(c3ccc(OC)c(OC)c3)OC2=O)cc1,group_A,M11_Deep4Chem,391.0,4.60206,0.348,,,
MOL_A_010827,COC(=O)c1ccc(C=C2N=C(c3ccc([N+](=O)[O-])cc3)NC2=O)cc1,group_A,M11_Deep4Chem,405.0,4.403121,0.258,,,
MOL_A_010828,COC(=O)c1ccc(C=C2N=C(c3ccccc3)NC2=O)cc1,group_A,M11_Deep4Chem,394.0,4.459392,0.159,,,
MOL_A_010829,COC(=O)c1ccc(C=C2N=C(c3ccccc3)OC2=O)cc1,group_A,M11_Deep4Chem,370.0,4.619093,0.0,,,
MOL_A_010830,COC(=O)c1ccc(C=CC(F)(F)F)c(N)c1,group_A,M11_Deep4Chem,372.0,3.740363,0.74,,,
MOL_A_010831,COC(=O)c1ccc(N=Nc2cc3c4c(c2)CCCN4CCC3)cc1,group_A,M11_Deep4Chem,474.0,4.414973,,,,
MOL_A_010832,COC(=O)c1ccc(NC(=O)c2ccc(N(C)C)cc2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,321.75,4.72735775,0.07125,,,
MOL_A_010833,COC(=O)c1ccc(O)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,393.0,,0.5566666666666666,,,
MOL_A_010834,COC(=O)c1ccc(O)c(OC)c1,group_A,M01_Photoswitches_Paper,259.8,,,,,
MOL_A_010835,COC(=O)c1ccc(O)cc1,group_A,M01_Photoswitches_Paper,244.0,,,,,
MOL_A_010836,COC(=O)c1ccc(OCCCCCCn2c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2/C=C(\C#N)C(=O)O)cc1,group_A,M13_uvvisml_dsscdb;M13_uvvisml_dyeagg,488.0,,,,,
MOL_A_010837,COC(=O)c1ccc(OCc2nnc(-c3ccn4c(C)nc(Cl)c4c3)o2)cc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,372.15,,,,,
MOL_A_010838,COC(=O)c1ccc(OS(N)(=O)=O)cc1,group_A,M01_Photoswitches_Paper,241.7,,,,,
MOL_A_010839,COC(=O)c1ccc(Oc2cc(C(=O)OC)ccc2OC)cc1,group_A,M01_Photoswitches_Paper,252.1,,,,,
MOL_A_010840,COC(=O)c1ccc(Oc2ccc3c4c(cccc24)C(=O)N(c2c(C(C)C)cccc2C(C)C)C3=O)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,359.0,4.3,0.55,,,
MOL_A_010841,COC(=O)c1ccc2[nH]c(-c3ccc(O)cc3O)nc2c1C(=O)OC,group_A,M01_Photoswitches_Paper,286.0,,,,,
MOL_A_010842,COC(=O)c1ccc2[nH]c(-c3ccccc3O)nc2c1C(=O)OC,group_A,M01_Photoswitches_Paper,289.1,,,,,
MOL_A_010843,COC(=O)c1ccc2c(-c3ccccc3)c(-c3ccccc3)c3c4ccc(OC)cc4c(-c4ccccc4)c(-c4ccccc4)[n+]3c2c1,group_A,M13_uvvisml_chemfluor,447.0,,,,,
MOL_A_010844,COC(=O)c1ccc2c(c1)c(-c1cc(C)sc1C)c(-c1cc(C)sc1C)c1cc(C(=O)OC)ccc12,group_A,M01_Photoswitches_Paper,315.0,,,,,
MOL_A_010845,COC(=O)c1ccc2c(c1)c(-c1ccccc1)c(-c1ccccc1)[n+]1c3ccccc3c(-c3ccccc3)c(-c3ccccc3)c21,group_A,M13_uvvisml_chemfluor,467.0,,,,,
MOL_A_010846,COC(=O)c1ccc2c(c1)c(-c1ccccc1)c(-c1ccccc1)c1c3ccc(OC)cc3c(-c3ccccc3)c(-c3ccccc3)[n+]21,group_A,M13_uvvisml_chemfluor,448.0,,,,,
MOL_A_010847,COC(=O)c1ccc2c(c1)c1cccc3c[n+](Cc4ccccc4)c2n31,group_A,M13_uvvisml_chemfluor,399.0,,,,,
MOL_A_010848,COC(=O)c1ccc2c(c1)c1cccc3cnc2n31,group_A,M13_uvvisml_chemfluor,420.0,,,,,
MOL_A_010849,COC(=O)c1ccc2c3ccc(C(=O)OC)c4c(C(=O)OC)ccc(c5ccc(C(=O)OC)c1c25)c43,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,469.25,4.726687625,0.955,,,
MOL_A_010850,COC(=O)c1ccc2ccc3cccc4ccc1c2c34,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,379.5,,0.7075,,,
MOL_A_010851,COC(=O)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1C(=O)OC,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,340.5,,,,,
MOL_A_010852,COC(=O)c1ccc2nc3c4ccccc4c4ccccc4c3nc2c1C(=O)OC,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,375.0,,,,,
MOL_A_010853,COC(=O)c1ccc2oc3c(-c4ccccc4)c4c5ccccc5n(C)c4cc3c2c1,group_A,M13_uvvisml_chemfluor,330.0,,,,,
MOL_A_010854,COC(=O)c1cccc(-c2ccc(-c3oc4c(C)c5c(-c6ccc(-c7cccc(C(=O)OC)c7)cc6)c(-c6ccc(-c7cccc(C(=O)OC)c7)cc6)oc5c(C)c4c3-c3ccc(-c4cccc(C(=O)OC)c4)cc3)cc2)c1,group_A,M13_uvvisml_cdex,262.0,,,,,
MOL_A_010855,COC(=O)c1cccc(N)n1,group_A,M13_uvvisml_chemfluor,326.0,,,,,
MOL_A_010856,COC(=O)c1cccc2c1C#Cc1c(N)cccc1OCCCO2,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,361.0,4.103804,0.085,,,
MOL_A_010857,COC(=O)c1cccc2c1C#Cc1c(NC(C)=O)cccc1OCCCO2,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,338.0,4.155336,0.31,,,
MOL_A_010858,COC(=O)c1cccc2nc(-c3ccc(OC)cc3)c(NC3CCCCC3)n12,group_A,M13_uvvisml_chemfluor,355.0,,,,,
MOL_A_010859,COC(=O)c1ccccc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,260.35,,,,,
MOL_A_010860,COC(=O)c1ccccc1-c1c2ccc(=[N+](C)C)cc-2oc2c1ccc1cccc(N)c12,group_A,M13_uvvisml_chemfluor,598.0,,,,,
MOL_A_010861,COC(=O)c1ccccc1-c1c2ccc(=[N+](C)C)cc-2oc2c1ccc1cccc(O)c12,group_A,M13_uvvisml_chemfluor,567.0,,,,,
MOL_A_010862,COC(=O)c1ccccc1-c1c2ccc(=[N+](C)C)cc-2oc2c1ccc1cccc(OC)c12,group_A,M13_uvvisml_chemfluor,568.0,,,,,
MOL_A_010863,COC(=O)c1ccccc1-c1c2ccc(=[NH2+])cc-2oc2c1ccc1cccc(N)c12,group_A,M13_uvvisml_chemfluor,576.0,,,,,
MOL_A_010864,COC(=O)c1ccccc1-c1c2ccc(=[NH2+])cc-2oc2c1ccc1cccc(O)c12,group_A,M13_uvvisml_chemfluor,542.0,,,,,
MOL_A_010865,COC(=O)c1ccccc1-c1c2ccc(=[NH2+])cc-2oc2c1ccc1cccc(OC)c12,group_A,M13_uvvisml_chemfluor,538.0,,,,,
MOL_A_010866,COC(=O)c1ccccc1-c1c2ccc(=[NH2+])cc-2oc2cc(N)ccc12,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,504.5,,0.8775,,,
MOL_A_010867,COC(=O)c1ccccc1C#Cc1ccccc1NC(C)=O,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,332.0,4.206826,0.0,,,
MOL_A_010868,COC(=O)c1ccccc1C(=O)O,group_A,M01_Photoswitches_Paper,246.5,,,,,
MOL_A_010869,COC(=O)c1ccccc1C(=O)OC,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,275.4,,,,,
MOL_A_010870,COC(=O)c1ccccc1C1=c2cc3c4c(c2Oc2c1ccc1cccc(N)c21)CCC[N+]=4CCC3,group_A,M13_uvvisml_chemfluor,601.0,,,,,
MOL_A_010871,COC(=O)c1ccccc1C1=c2cc3c4c(c2Oc2c1ccc1cccc(O)c21)CCC[N+]=4CCC3,group_A,M13_uvvisml_chemfluor,585.0,,,,,
MOL_A_010872,COC(=O)c1ccccc1C1=c2cc3c4c(c2Oc2c1ccc1cccc(OC)c21)CCC[N+]=4CCC3,group_A,M13_uvvisml_chemfluor,582.0,,,,,
MOL_A_010873,COC(=O)c1ccccc1O,group_A,M01_Photoswitches_Paper,264.7,,,,,
MOL_A_010874,COC(=O)c1ccn2c(N)c(-c3ccc(OC)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,426.0,,,,,
MOL_A_010875,COC(=O)c1ccn2c(NC(C)(C)C)c(/C=C/c3ccc(OC)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,416.0,,,,,
MOL_A_010876,COC(=O)c1ccn2c(NC(C)C)c(/C=C/c3ccc(OC)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,413.0,,,,,
MOL_A_010877,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3c[nH]cn3)nc2c1,group_A,M13_uvvisml_chemfluor,400.0,,,,,
MOL_A_010878,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3ccc(-n4ccnc4)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,387.0,,,,,
MOL_A_010879,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3ccc(Br)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,388.0,,,,,
MOL_A_010880,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3ccc(C)o3)[n+](C)c2c1,group_A,M13_uvvisml_chemfluor,399.0,,,,,
MOL_A_010881,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3ccc(C)o3)nc2c1,group_A,M13_uvvisml_chemfluor,398.0,,,,,
MOL_A_010882,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3ccc(Cl)o3)nc2c1,group_A,M13_uvvisml_chemfluor,392.0,,,,,
MOL_A_010883,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3ccc(O)cc3O)nc2c1,group_A,M13_uvvisml_chemfluor,394.0,,,,,
MOL_A_010884,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3ccc(OC)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,387.0,,,,,
MOL_A_010885,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3ccc(OC)cc3O)nc2c1,group_A,M13_uvvisml_chemfluor,391.0,,,,,
MOL_A_010886,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3ccc(S(=O)(=O)O)o3)nc2c1,group_A,M13_uvvisml_chemfluor,393.0,,,,,
MOL_A_010887,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3cccc(OC)c3)nc2c1,group_A,M13_uvvisml_chemfluor,384.0,,,,,
MOL_A_010888,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3ccccc3S(=O)(=O)O)nc2c1,group_A,M13_uvvisml_chemfluor,382.0,,,,,
MOL_A_010889,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3cccn3C)nc2c1,group_A,M13_uvvisml_chemfluor,392.0,,,,,
MOL_A_010890,COC(=O)c1ccn2c(NC3CCCCC3)c(/C(C)=C/c3ccccc3)nc2c1,group_A,M13_uvvisml_chemfluor,392.0,,,,,
MOL_A_010891,COC(=O)c1ccn2c(NC3CCCCC3)c(/C=C/c3ccc(N(C)C)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,434.0,,,,,
MOL_A_010892,COC(=O)c1ccn2c(NC3CCCCC3)c(/C=C/c3ccc(OC)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,414.0,,,,,
MOL_A_010893,COC(=O)c1ccn2c(NC3CCCCC3)c(/C=C/c3ccco3)nc2c1,group_A,M13_uvvisml_chemfluor,413.0,,,,,
MOL_A_010894,COC(=O)c1ccn2c(NCC(=O)OC(C)(C)C)c(/C=C/c3ccc(OC)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,410.0,,,,,
MOL_A_010895,COC(=O)c1ccn2c(NCCN3CCOCC3)c(/C=C/c3ccc(OC)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,384.0,,,,,
MOL_A_010896,COC(=O)c1ccn2c(NCc3ccccc3)c(/C=C/c3ccc(OC)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,419.0,,,,,
MOL_A_010897,COC(=O)c1ccn2c(Nc3ccc(F)cc3)c(/C=C/c3ccc(OC)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,400.0,,,,,
MOL_A_010898,COC(=O)c1ccn2c3c(c(-c4ccc(Br)cc4)c2c1)CN(CCNC(=O)OC(C)(C)C)C3=O,group_A,M13_uvvisml_chemfluor,393.0,,,,,
MOL_A_010899,COC(=O)c1ccn2c3c(c(-c4ccc(C#N)cc4)c2c1)CN(CCNC(=O)OC(C)(C)C)C3=O,group_A,M13_uvvisml_chemfluor,394.0,,,,,
MOL_A_010900,COC(=O)c1ccn2c3c(c(-c4ccc(C)cc4)c2c1)CN(CCNC(=O)OC(C)(C)C)C3=O,group_A,M13_uvvisml_chemfluor,396.0,,,,,
MOL_A_010901,COC(=O)c1ccn2c3c(c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c2c1)CN(CCNC(=O)OC(C)(C)C)C3=O,group_A,M13_uvvisml_chemfluor,412.0,,,,,
MOL_A_010902,COC(=O)c1ccn2c3c(c(-c4ccc(OC)cc4)c2c1)CN(CCNC(=O)OC(C)(C)C)C3=O,group_A,M13_uvvisml_chemfluor,400.0,,,,,
MOL_A_010903,COC(=O)c1ccn2cc(-c3ccc(OC)cc3)nc2c1,group_A,M13_uvvisml_chemfluor,355.0,,,,,
MOL_A_010904,COC(=O)c1ccnc(N)c1,group_A,M13_uvvisml_chemfluor,342.0,,,,,
MOL_A_010905,COC(=O)c1nc(-c2ccc(OC)cc2)oc1C,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,276.25,4.368704,0.4125,,,
MOL_A_010906,COC(=O)c1nc(-c2cccc3ccccc23)oc1C,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,313.0,4.110984500000001,0.5325,,,
MOL_A_010907,COC(=O)c1nc(-c2ccccc2)oc1C,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,267.0,4.2628858,0.398,,,
MOL_A_010908,COC(=O)c1nc(-c2ccco2)oc1C,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,276.25,4.2462525,0.53,,,
MOL_A_010909,COC(=O)c1nc(Br)c(-c2ccccc2)o1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,307.0,4.313445,0.044,,,
MOL_A_010910,COC(=O)c1nc(Cl)c(-c2ccccc2)o1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,307.0,4.383815,0.368,,,
MOL_A_010911,COC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,347.25,4.275,0.8425,,,
MOL_A_010912,COC(=O)c1nc2c(N(C)C)nc(N)nc2n1Cc1ccccc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,331.75,4.275,0.78,,,
MOL_A_010913,COC(=O)c1nc2c(N)nc(N(C)C)nc2n1Cc1ccccc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,341.25,4.175,0.8525,,,
MOL_A_010914,COC(=O)c1nc2c(OCc3ccccc3)nc(N)nc2n1Cc1ccccc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,316.25,4.275,0.9225,,,
MOL_A_010915,COC(=O)c1nc2cnc(N(C)C)nc2n1Cc1ccccc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,360.25,4.125,0.6025,,,
MOL_A_010916,COC(=O)c1nc2cnc(N)nc2n1Cc1ccccc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,329.8,4.159999999999999,0.6859999999999999,,,
MOL_A_010917,COC(=O)c1noc(-c2ccccc2)c1Br,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,307.0,4.313445,0.044,,,
MOL_A_010918,COC(=O)c1noc(-c2ccccc2)c1Cl,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,307.0,4.383815,0.368,,,
MOL_A_010919,COC(=O)c1oc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3)nc1C,group_A,M13_uvvisml_chemfluor,561.0,,,,,
MOL_A_010920,COC(=O)c1sccc1NC(=O)COC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,group_A,M01_Photoswitches_Paper,279.1,,,,,
MOL_A_010921,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,group_A,M01_Photoswitches_Paper,249.3,,,,,
MOL_A_010922,COC(=O)n1ccc2c1-c1ccccc1SC2,group_A,M01_Photoswitches_Paper,301.1,,,,,
MOL_A_010923,COC(C(=O)c1ccccc1)C(=O)c1ccccc1,group_A,M01_Photoswitches_Paper,316.5,,,,,
MOL_A_010924,COC(C)(C)CC=CC(C)CC=CC(C)=CC=CC(C)=CCCC=C(C)C=CC=C(C)CCC=C(C)CCCC(C)C,group_A,M13_uvvisml_cdex,720.0,,,,,
MOL_A_010925,COC(C)CC1=N/C(=C\c2cccc(N(C)C)c2)C(=O)N1C,group_A,M13_uvvisml_deep4chem,354.6666666666667,,,,,
MOL_A_010926,COC(C)CC1=NC(=Cc2cccc(N(C)C)c2)C(=O)N1C,group_A,M11_Deep4Chem,354.6666666666667,,0.21,,,
MOL_A_010927,COC(C=Cc1cc2c3c(c1)CCCN3CCC2)=C1C(=O)c2ccccc2C1=O,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,463.45,,,,,
MOL_A_010928,COC(C=Cc1ccc(C)cc1)=C1C(=O)c2ccccc2C1=O,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,365.8,,,,,
MOL_A_010929,COC1(OC)C2(Cl)c3nc4cc(-c5cccs5)ccc4nc3C1(Cl)C1C[C@H]3[C@@H](CC12)C1(Cl)c2nc4cc(-c5cccs5)ccc4nc2C3(Cl)C1(OC)OC,group_A,M13_uvvisml_deep4chem,365.1428571428572,,,,,
MOL_A_010930,COC1(OC)C2(Cl)c3nc4cc(-c5cccs5)ccc4nc3C1(Cl)C1C[C@H]3[C@@H](CC12)C1(Cl)c2nc4ccc(-c5cccs5)cc4nc2C3(Cl)C1(OC)OC,group_A,M13_uvvisml_deep4chem,364.1428571428572,,,,,
MOL_A_010931,COC1(OC)C2(Cl)c3nc4ccc(-c5cccs5)cc4nc3C1(Cl)C1CC3C(CC12)C1(Cl)c2nc4cc(-c5cccs5)ccc4nc2C3(Cl)C1(OC)OC,group_A,M11_Deep4Chem,364.1428571428572,,0.3483333333333333,,,
