molecule_id,canonical_smiles,source_group,source_dataset,absorption_max_nm,log_extinction,photochem_efficiency,log_kp,skin_sensitization,skin_irritation
MOL_B_003568,COC(=O)c1cc(O)c(O)c(Br)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003569,COC(=O)c1cc(O)c(O)c(Cl)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003570,COC(=O)c1cc(O)c(O)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003571,COC(=O)c1cc(O)c(O)c(OC(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003572,COC(=O)c1cc(O)c(O)c(OC)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003573,COC(=O)c1cc(O)c(O)c([N+](=O)[O-])c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003574,COC(=O)c1cc(O)c(O)cc1C(=O)OC,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003575,COC(=O)c1cc(O)c(OC)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003576,COC(=O)c1cc(O)c(OC)c(OC)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003577,COC(=O)c1cc(O)c(OC)cc1[N+](=O)[O-],group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003578,COC(=O)c1cc(O)c2c(c1)CCCC2,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003579,COC(=O)c1cc(O)c2ccccc2c1-c1ccccc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003580,COC(=O)c1cc(O)c2ccccc2c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003581,COC(=O)c1cc(O)cc(C#N)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003582,COC(=O)c1cc(O)cc(C(=O)Cl)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003583,COC(=O)c1cc(O)cc(C(=O)O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003584,COC(=O)c1cc(O)cc(C(=O)OC)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003585,COC(=O)c1cc(O)cc(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003586,COC(=O)c1cc(O)cc(Cl)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003587,COC(=O)c1cc(O)cc(F)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003588,COC(=O)c1cc(O)cc(I)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003589,COC(=O)c1cc(O)cc(NC(C)=O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003590,COC(=O)c1cc(O)cc(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003591,COC(=O)c1cc(O)cc(O)c1C(=O)OC,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003592,COC(=O)c1cc(O)cc(O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003593,COC(=O)c1cc(O)cc(OC(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003594,COC(=O)c1cc(O)cc(OC)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003595,COC(=O)c1cc(O)cc(OC)c1C(=O)OC,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003596,COC(=O)c1cc(O)cc(OC)c1C(=O)c1c(O)c(Cl)c(C)c(Cl)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003597,COC(=O)c1cc(O)cc(OC)c1C(=O)c1c(O)cc(C)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003598,COC(=O)c1cc(O)cc(OCc2ccccc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003599,COC(=O)c1cc(O)cc2ccccc12,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003600,COC(=O)c1cc(O)ccc1C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003601,COC(=O)c1cc(O)ccc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003602,COC(=O)c1cc(O)ccc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003603,COC(=O)c1cc(O)ccc1I,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003604,COC(=O)c1cc(O)ccc1NC(=O)C=Cc1ccc(O)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003605,COC(=O)c1cc(O)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003606,COC(=O)c1cc(O)ccc1OC,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003607,COC(=O)c1cc(O)ccc1OCc1ccccc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003608,COC(=O)c1cc(O)ccc1[N+](=O)[O-],group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003609,COC(=O)c1cc(OC)c(O)c([N+](=O)[O-])c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003610,COC(=O)c1cc(OC)c(O)cc1N=[N+]=[N-],group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003611,COC(=O)c1cc(OC)c(O)cc1[N+](=O)[O-],group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003612,COC(=O)c1cc(OC)cc(O)c1C(=O)OC,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003613,COC(=O)c1cc(OC)cc(O)c1[N+](=O)[O-],group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003614,COC(=O)c1cc(OC)cc(OC)c1C(=O)c1ccccc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003615,COC(=O)c1cc(OC)cc([N+](=O)[O-])c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003616,COC(=O)c1cc(OC)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003617,COC(=O)c1cc(OCc2cc(O)cc(COc3cc(C(=O)OC)cc(C(=O)OC)c3)c2)cc(C(=O)OC)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003618,COC(=O)c1cc(OCc2ccc(C(=O)c3ccccc3)cc2)cc(OCc2ccc(C(=O)c3ccccc3)cc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003619,COC(=O)c1cc(OCc2ccccc2)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003620,COC(=O)c1cc(Oc2ccc(O)c(C(=O)OC)c2)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003621,COC(=O)c1cc(S(=O)(=O)Cl)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003622,COC(=O)c1cc(S(C)(=O)=O)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003623,COC(=O)c1cc([N+](=O)[O-])c(NC(C)=O)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003624,COC(=O)c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003625,COC(=O)c1cc([N+](=O)[O-])c(O)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003626,COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003627,COC(=O)c1cc([N+](=O)[O-])ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003628,COC(=O)c1cc2cccc(O)c2cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003629,COC(=O)c1cc2ccccc2c(N=O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003630,COC(=O)c1cc2ccccc2cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003631,COC(=O)c1ccc(-c2cc(C)cc(O)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003632,COC(=O)c1ccc(-c2cc(O)cc(Br)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003633,COC(=O)c1ccc(-c2cc(O)cc(Br)c2)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003634,COC(=O)c1ccc(-c2cc(O)cc(Br)c2)cc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003635,COC(=O)c1ccc(-c2cc(O)cc(C#N)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003636,COC(=O)c1ccc(-c2cc(O)cc(C(=O)O)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003637,COC(=O)c1ccc(-c2cc(O)cc(Cl)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003638,COC(=O)c1ccc(-c2cc(O)cc(Cl)c2)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003639,COC(=O)c1ccc(-c2cc(O)cc(Cl)c2)cc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003640,COC(=O)c1ccc(-c2cc(O)cc(F)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003641,COC(=O)c1ccc(-c2cc(O)cc(F)c2)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003642,COC(=O)c1ccc(-c2cc(O)cc(F)c2)cc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003643,COC(=O)c1ccc(-c2cc(O)cc(OC)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003644,COC(=O)c1ccc(-c2ccc(C#N)c(O)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003645,COC(=O)c1ccc(-c2ccc(C(=O)O)c(O)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003646,COC(=O)c1ccc(-c2ccc(C(=O)O)cc2O)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003647,COC(=O)c1ccc(-c2ccc(C)c(O)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003648,COC(=O)c1ccc(-c2ccc(C=O)c(O)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003649,COC(=O)c1ccc(-c2ccc(Cl)c(O)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003650,COC(=O)c1ccc(-c2ccc(Cl)c(O)c2)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003651,COC(=O)c1ccc(-c2ccc(Cl)c(O)c2)cc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003652,COC(=O)c1ccc(-c2ccc(F)c(O)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003653,COC(=O)c1ccc(-c2ccc(F)c(O)c2)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003654,COC(=O)c1ccc(-c2ccc(F)c(O)c2)cc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003655,COC(=O)c1ccc(-c2ccc(O)c(C#N)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003656,COC(=O)c1ccc(-c2ccc(O)c(C)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003657,COC(=O)c1ccc(-c2ccc(O)c(C=O)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003658,COC(=O)c1ccc(-c2ccc(O)c(Cl)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003659,COC(=O)c1ccc(-c2ccc(O)c(Cl)c2)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003660,COC(=O)c1ccc(-c2ccc(O)c(Cl)c2)cc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003661,COC(=O)c1ccc(-c2ccc(O)c(F)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003662,COC(=O)c1ccc(-c2ccc(O)c(F)c2)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003663,COC(=O)c1ccc(-c2ccc(O)c(F)c2)cc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003664,COC(=O)c1ccc(-c2ccc(O)c(OC)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003665,COC(=O)c1ccc(-c2ccc(O)c([N+](=O)[O-])c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003666,COC(=O)c1ccc(-c2ccc(O)cc2)c(F)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003667,COC(=O)c1ccc(-c2ccc(O)cc2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003668,COC(=O)c1ccc(-c2ccc(O)cc2)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003669,COC(=O)c1ccc(-c2ccc(O)cc2)cc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003670,COC(=O)c1ccc(-c2ccc(OC)c(O)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003671,COC(=O)c1ccc(-c2cccc(C=O)c2O)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003672,COC(=O)c1ccc(-c2cccc(O)c2)c(F)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003673,COC(=O)c1ccc(-c2cccc(O)c2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003674,COC(=O)c1ccc(-c2cccc(O)c2)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003675,COC(=O)c1ccc(-c2cccc(O)c2)cc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003676,COC(=O)c1ccc(-c2ccccc2)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003677,COC(=O)c1ccc(-c2ccccc2)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003678,COC(=O)c1ccc(-c2ccccc2O)c(F)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003679,COC(=O)c1ccc(-c2ccccc2O)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003680,COC(=O)c1ccc(-c2ccccc2O)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003681,COC(=O)c1ccc(-c2ccccc2O)cc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003682,COC(=O)c1ccc(Br)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003683,COC(=O)c1ccc(Br)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003684,COC(=O)c1ccc(C#N)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003685,COC(=O)c1ccc(C(=O)O)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003686,COC(=O)c1ccc(C(C)=O)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003687,COC(=O)c1ccc(C(C)=O)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003688,COC(=O)c1ccc(C)c(C(=O)OC)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003689,COC(=O)c1ccc(C)cc1,group_B,U07_ICE_Sensitization;U09_HPPT,,,,,1.0,
MOL_B_003690,COC(=O)c1ccc(C)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003691,COC(=O)c1ccc(C2(c3ccc(O)cc3)CC3CCC2C3)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003692,COC(=O)c1ccc(C2CCCCN2)cc1OC,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003693,COC(=O)c1ccc(C=O)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003694,COC(=O)c1ccc(C=O)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003695,COC(=O)c1ccc(Cl)c(-c2ccc(O)cc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003696,COC(=O)c1ccc(Cl)c(-c2cccc(O)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003697,COC(=O)c1ccc(Cl)c(-c2ccccc2O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003698,COC(=O)c1ccc(Cl)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003699,COC(=O)c1ccc(F)c(-c2ccc(O)cc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003700,COC(=O)c1ccc(F)c(-c2cccc(O)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003701,COC(=O)c1ccc(F)c(-c2ccccc2O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003702,COC(=O)c1ccc(F)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003703,COC(=O)c1ccc(F)c(O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003704,COC(=O)c1ccc(F)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003705,COC(=O)c1ccc(I)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003706,COC(=O)c1ccc(I)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003707,COC(=O)c1ccc(N)c(C(=O)c2ccccc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003708,COC(=O)c1ccc(N)cc1,group_B,U07_ICE_Sensitization;U09_HPPT;U12_SkinPiX,,,,-4.735,1.0,
MOL_B_003709,COC(=O)c1ccc(NC(C)=O)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003710,COC(=O)c1ccc(O)c(Br)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003711,COC(=O)c1ccc(O)c(C#N)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003712,COC(=O)c1ccc(O)c(C(=O)OC)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003713,COC(=O)c1ccc(O)c(C(=O)OC)c1C(=O)OC,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003714,COC(=O)c1ccc(O)c(C(=O)c2cccc(OC)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003715,COC(=O)c1ccc(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003716,COC(=O)c1ccc(O)c(C(C)=O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003717,COC(=O)c1ccc(O)c(C(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003718,COC(=O)c1ccc(O)c(C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003719,COC(=O)c1ccc(O)c(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003720,COC(=O)c1ccc(O)c(C=C(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003721,COC(=O)c1ccc(O)c(C=O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003722,COC(=O)c1ccc(O)c(Cc2cccc3ccccc23)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003723,COC(=O)c1ccc(O)c(Cl)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003724,COC(=O)c1ccc(O)c(F)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003725,COC(=O)c1ccc(O)c(I)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003726,COC(=O)c1ccc(O)c(OCC2CC2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003727,COC(=O)c1ccc(O)c([N+](=O)[O-])c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003728,COC(=O)c1ccc(O)c([N+](=O)[O-])c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003729,COC(=O)c1ccc(O)c2ccccc12,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003730,COC(=O)c1ccc(O)cc1Br,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003731,COC(=O)c1ccc(O)cc1C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003732,COC(=O)c1ccc(O)cc1C(=O)OC,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003733,COC(=O)c1ccc(O)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003734,COC(=O)c1ccc(O)cc1F,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003735,COC(=O)c1ccc(O)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003736,COC(=O)c1ccc(O)cc1OC,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003737,COC(=O)c1ccc(O)cc1[N+](=O)[O-],group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003738,COC(=O)c1ccc(OC)c(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003739,COC(=O)c1ccc(OC)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003740,COC(=O)c1ccc(OC)c(O)c1-c1c(C(=O)OC)ccc(OC)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003741,COC(=O)c1ccc(OC)c(O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003742,COC(=O)c1ccc(OC)c(OCc2ccccc2)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003743,COC(=O)c1ccc(OC)cc1,group_B,U07_ICE_Sensitization;U09_HPPT,,,,,0.0,
MOL_B_003744,COC(=O)c1ccc(OC)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003745,COC(=O)c1ccc(OC2CCNCC2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003746,COC(=O)c1ccc(OCC(=O)c2ccc(O)cc2O)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003747,COC(=O)c1ccc(OCC(F)F)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003748,COC(=O)c1ccc(OCC2CCN(C)CC2)c(OC)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003749,COC(=O)c1ccc(OCc2ccc(OC)cc2)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003750,COC(=O)c1ccc(SC)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003751,COC(=O)c1ccc([N+](=O)[O-])c(OC)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003752,COC(=O)c1ccc([N+](=O)[O-])cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003753,COC(=O)c1ccc2c(C3CCCCC3)c(-c3ccccc3O)[nH]c2c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003754,COC(=O)c1ccc2c(c1)[nH]c(=O)n2C1CCNCC1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003755,COC(=O)c1ccc2ccc(O)cc2c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003756,COC(=O)c1ccc2ccc(O)cc2c1C(=O)OC,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003757,COC(=O)c1ccc2ccccc2c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003758,COC(=O)c1ccc2sccc2c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003759,COC(=O)c1cccc(-c2cc(C)cc(O)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003760,COC(=O)c1cccc(-c2cc(O)cc(Br)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003761,COC(=O)c1cccc(-c2cc(O)cc(C#N)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003762,COC(=O)c1cccc(-c2cc(O)cc(C(=O)O)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003763,COC(=O)c1cccc(-c2cc(O)cc(Cl)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003764,COC(=O)c1cccc(-c2cc(O)cc(F)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003765,COC(=O)c1cccc(-c2cc(O)cc(OC)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003766,COC(=O)c1cccc(-c2ccc(C#N)c(O)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003767,COC(=O)c1cccc(-c2ccc(C(=O)O)c(O)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_003768,COC(=O)c1cccc(-c2ccc(C(=O)O)cc2O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
